Cluster	DNase_ENCODE_ID	DNase_Output_Type	thresholded_bigInteract	full_predictions	thresholded_bedpe	thresholded_predictions	thresholded_bedpe_SYNAPSE_ID	full_predictions_SYNAPSE_ID	thresholded_bigInteract_SYNAPSE_ID	thresholded_predictions_SYNAPSE_ID
muscle_of_back_ENCSR476SDZ	ENCFF902MNN	unfiltered alignments	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_bigInteract/encode_e2g_predictions_muscle_of_back_ENCSR476SDZ_thresholded_predictions.bigInteract	/scratch/users/agschwin/encode_re2g/dhs_only/full_predictions/encode_e2g_predictions_muscle_of_back_ENCSR476SDZ_full_predictions.tsv.gz	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_bedpe/encode_e2g_predictions_muscle_of_back_ENCSR476SDZ_thresholded_predictions.bedpe.gz	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_predictions/encode_e2g_predictions_muscle_of_back_ENCSR476SDZ_thresholded_predictions.tsv.gz	syn55181230	syn55181234	syn55181226	syn55181227
muscle_of_back_ENCSR585CGU	ENCFF363ABN	unfiltered alignments	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_bigInteract/encode_e2g_predictions_muscle_of_back_ENCSR585CGU_thresholded_predictions.bigInteract	/scratch/users/agschwin/encode_re2g/dhs_only/full_predictions/encode_e2g_predictions_muscle_of_back_ENCSR585CGU_full_predictions.tsv.gz	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_bedpe/encode_e2g_predictions_muscle_of_back_ENCSR585CGU_thresholded_predictions.bedpe.gz	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_predictions/encode_e2g_predictions_muscle_of_back_ENCSR585CGU_thresholded_predictions.tsv.gz	syn55181235	syn55181238	syn55181232	syn55181233
muscle_of_back_ENCSR698CUE	ENCFF486CBC	unfiltered alignments	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_bigInteract/encode_e2g_predictions_muscle_of_back_ENCSR698CUE_thresholded_predictions.bigInteract	/scratch/users/agschwin/encode_re2g/dhs_only/full_predictions/encode_e2g_predictions_muscle_of_back_ENCSR698CUE_full_predictions.tsv.gz	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_bedpe/encode_e2g_predictions_muscle_of_back_ENCSR698CUE_thresholded_predictions.bedpe.gz	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_predictions/encode_e2g_predictions_muscle_of_back_ENCSR698CUE_thresholded_predictions.tsv.gz	syn55181239	syn55181243	syn55181236	syn55181237
muscle_of_back_ENCSR786FWF	ENCFF245ADS	unfiltered alignments	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_bigInteract/encode_e2g_predictions_muscle_of_back_ENCSR786FWF_thresholded_predictions.bigInteract	/scratch/users/agschwin/encode_re2g/dhs_only/full_predictions/encode_e2g_predictions_muscle_of_back_ENCSR786FWF_full_predictions.tsv.gz	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_bedpe/encode_e2g_predictions_muscle_of_back_ENCSR786FWF_thresholded_predictions.bedpe.gz	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_predictions/encode_e2g_predictions_muscle_of_back_ENCSR786FWF_thresholded_predictions.tsv.gz	syn55181244	syn55181248	syn55181240	syn55181242
umbilical_cord_ENCSR512CWR	ENCFF470TLH, ENCFF504SRC	alignments, alignments	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_bigInteract/encode_e2g_predictions_umbilical_cord_ENCSR512CWR_thresholded_predictions.bigInteract	/scratch/users/agschwin/encode_re2g/dhs_only/full_predictions/encode_e2g_predictions_umbilical_cord_ENCSR512CWR_full_predictions.tsv.gz	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_bedpe/encode_e2g_predictions_umbilical_cord_ENCSR512CWR_thresholded_predictions.bedpe.gz	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_predictions/encode_e2g_predictions_umbilical_cord_ENCSR512CWR_thresholded_predictions.tsv.gz	syn55181249	syn55181253	syn55181245	syn55181247
prostate_gland_ENCSR564FZH	ENCFF084DLF	alignments	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_bigInteract/encode_e2g_predictions_prostate_gland_ENCSR564FZH_thresholded_predictions.bigInteract	/scratch/users/agschwin/encode_re2g/dhs_only/full_predictions/encode_e2g_predictions_prostate_gland_ENCSR564FZH_full_predictions.tsv.gz	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_bedpe/encode_e2g_predictions_prostate_gland_ENCSR564FZH_thresholded_predictions.bedpe.gz	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_predictions/encode_e2g_predictions_prostate_gland_ENCSR564FZH_thresholded_predictions.tsv.gz	syn55181254	syn55181257	syn55181250	syn55181252
adrenal_gland_ENCSR053ZKP	ENCFF524ITC	alignments	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_bigInteract/encode_e2g_predictions_adrenal_gland_ENCSR053ZKP_thresholded_predictions.bigInteract	/scratch/users/agschwin/encode_re2g/dhs_only/full_predictions/encode_e2g_predictions_adrenal_gland_ENCSR053ZKP_full_predictions.tsv.gz	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_bedpe/encode_e2g_predictions_adrenal_gland_ENCSR053ZKP_thresholded_predictions.bedpe.gz	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_predictions/encode_e2g_predictions_adrenal_gland_ENCSR053ZKP_thresholded_predictions.tsv.gz	syn55181258	syn55181263	syn55181255	syn55181256
adrenal_gland_ENCSR060BFU	ENCFF845RAP	unfiltered alignments	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_bigInteract/encode_e2g_predictions_adrenal_gland_ENCSR060BFU_thresholded_predictions.bigInteract	/scratch/users/agschwin/encode_re2g/dhs_only/full_predictions/encode_e2g_predictions_adrenal_gland_ENCSR060BFU_full_predictions.tsv.gz	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_bedpe/encode_e2g_predictions_adrenal_gland_ENCSR060BFU_thresholded_predictions.bedpe.gz	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_predictions/encode_e2g_predictions_adrenal_gland_ENCSR060BFU_thresholded_predictions.tsv.gz	syn55181262	syn55181267	syn55181259	syn55181260
adrenal_gland_ENCSR080PZL	ENCFF693HUB	unfiltered alignments	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_bigInteract/encode_e2g_predictions_adrenal_gland_ENCSR080PZL_thresholded_predictions.bigInteract	/scratch/users/agschwin/encode_re2g/dhs_only/full_predictions/encode_e2g_predictions_adrenal_gland_ENCSR080PZL_full_predictions.tsv.gz	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_bedpe/encode_e2g_predictions_adrenal_gland_ENCSR080PZL_thresholded_predictions.bedpe.gz	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_predictions/encode_e2g_predictions_adrenal_gland_ENCSR080PZL_thresholded_predictions.tsv.gz	syn55181268	syn55181272	syn55181265	syn55181266
adrenal_gland_ENCSR259GYP	ENCFF820EVO	alignments	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_bigInteract/encode_e2g_predictions_adrenal_gland_ENCSR259GYP_thresholded_predictions.bigInteract	/scratch/users/agschwin/encode_re2g/dhs_only/full_predictions/encode_e2g_predictions_adrenal_gland_ENCSR259GYP_full_predictions.tsv.gz	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_bedpe/encode_e2g_predictions_adrenal_gland_ENCSR259GYP_thresholded_predictions.bedpe.gz	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_predictions/encode_e2g_predictions_adrenal_gland_ENCSR259GYP_thresholded_predictions.tsv.gz	syn55181273	syn55181277	syn55181269	syn55181270
adrenal_gland_ENCSR277KRY	ENCFF303KPU	alignments	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_bigInteract/encode_e2g_predictions_adrenal_gland_ENCSR277KRY_thresholded_predictions.bigInteract	/scratch/users/agschwin/encode_re2g/dhs_only/full_predictions/encode_e2g_predictions_adrenal_gland_ENCSR277KRY_full_predictions.tsv.gz	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_bedpe/encode_e2g_predictions_adrenal_gland_ENCSR277KRY_thresholded_predictions.bedpe.gz	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_predictions/encode_e2g_predictions_adrenal_gland_ENCSR277KRY_thresholded_predictions.tsv.gz	syn55181276	syn55181282	syn55181274	syn55181275
adrenal_gland_ENCSR325FWM	ENCFF683WUB	alignments	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_bigInteract/encode_e2g_predictions_adrenal_gland_ENCSR325FWM_thresholded_predictions.bigInteract	/scratch/users/agschwin/encode_re2g/dhs_only/full_predictions/encode_e2g_predictions_adrenal_gland_ENCSR325FWM_full_predictions.tsv.gz	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_bedpe/encode_e2g_predictions_adrenal_gland_ENCSR325FWM_thresholded_predictions.bedpe.gz	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_predictions/encode_e2g_predictions_adrenal_gland_ENCSR325FWM_thresholded_predictions.tsv.gz	syn55181283	syn55181287	syn55181278	syn55181279
adrenal_gland_ENCSR419MZH	ENCFF423XCC	unfiltered alignments	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_bigInteract/encode_e2g_predictions_adrenal_gland_ENCSR419MZH_thresholded_predictions.bigInteract	/scratch/users/agschwin/encode_re2g/dhs_only/full_predictions/encode_e2g_predictions_adrenal_gland_ENCSR419MZH_full_predictions.tsv.gz	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_bedpe/encode_e2g_predictions_adrenal_gland_ENCSR419MZH_thresholded_predictions.bedpe.gz	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_predictions/encode_e2g_predictions_adrenal_gland_ENCSR419MZH_thresholded_predictions.tsv.gz	syn55181286	syn55181291	syn55181284	syn55181285
adrenal_gland_ENCSR458AOS	ENCFF208SNA	alignments	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_bigInteract/encode_e2g_predictions_adrenal_gland_ENCSR458AOS_thresholded_predictions.bigInteract	/scratch/users/agschwin/encode_re2g/dhs_only/full_predictions/encode_e2g_predictions_adrenal_gland_ENCSR458AOS_full_predictions.tsv.gz	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_bedpe/encode_e2g_predictions_adrenal_gland_ENCSR458AOS_thresholded_predictions.bedpe.gz	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_predictions/encode_e2g_predictions_adrenal_gland_ENCSR458AOS_thresholded_predictions.tsv.gz	syn55181292	syn55181297	syn55181288	syn55181289
adrenal_gland_ENCSR541JMK	ENCFF646WNW	alignments	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_bigInteract/encode_e2g_predictions_adrenal_gland_ENCSR541JMK_thresholded_predictions.bigInteract	/scratch/users/agschwin/encode_re2g/dhs_only/full_predictions/encode_e2g_predictions_adrenal_gland_ENCSR541JMK_full_predictions.tsv.gz	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_bedpe/encode_e2g_predictions_adrenal_gland_ENCSR541JMK_thresholded_predictions.bedpe.gz	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_predictions/encode_e2g_predictions_adrenal_gland_ENCSR541JMK_thresholded_predictions.tsv.gz	syn55181296	syn55181301	syn55181293	syn55181295
adrenal_gland_ENCSR597NVK	ENCFF011IXU	alignments	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_bigInteract/encode_e2g_predictions_adrenal_gland_ENCSR597NVK_thresholded_predictions.bigInteract	/scratch/users/agschwin/encode_re2g/dhs_only/full_predictions/encode_e2g_predictions_adrenal_gland_ENCSR597NVK_full_predictions.tsv.gz	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_bedpe/encode_e2g_predictions_adrenal_gland_ENCSR597NVK_thresholded_predictions.bedpe.gz	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_predictions/encode_e2g_predictions_adrenal_gland_ENCSR597NVK_thresholded_predictions.tsv.gz	syn55181302	syn55181307	syn55181298	syn55181299
adrenal_gland_ENCSR696XSJ	ENCFF161KLF	unfiltered alignments	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_bigInteract/encode_e2g_predictions_adrenal_gland_ENCSR696XSJ_thresholded_predictions.bigInteract	/scratch/users/agschwin/encode_re2g/dhs_only/full_predictions/encode_e2g_predictions_adrenal_gland_ENCSR696XSJ_full_predictions.tsv.gz	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_bedpe/encode_e2g_predictions_adrenal_gland_ENCSR696XSJ_thresholded_predictions.bedpe.gz	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_predictions/encode_e2g_predictions_adrenal_gland_ENCSR696XSJ_thresholded_predictions.tsv.gz	syn55181306	syn55181310	syn55181304	syn55181305
adrenal_gland_ENCSR728BAD	ENCFF836PAN	unfiltered alignments	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_bigInteract/encode_e2g_predictions_adrenal_gland_ENCSR728BAD_thresholded_predictions.bigInteract	/scratch/users/agschwin/encode_re2g/dhs_only/full_predictions/encode_e2g_predictions_adrenal_gland_ENCSR728BAD_full_predictions.tsv.gz	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_bedpe/encode_e2g_predictions_adrenal_gland_ENCSR728BAD_thresholded_predictions.bedpe.gz	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_predictions/encode_e2g_predictions_adrenal_gland_ENCSR728BAD_thresholded_predictions.tsv.gz	syn55181312	syn55181315	syn55181308	syn55181309
adrenal_gland_ENCSR856QJX	ENCFF036WRM	unfiltered alignments	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_bigInteract/encode_e2g_predictions_adrenal_gland_ENCSR856QJX_thresholded_predictions.bigInteract	/scratch/users/agschwin/encode_re2g/dhs_only/full_predictions/encode_e2g_predictions_adrenal_gland_ENCSR856QJX_full_predictions.tsv.gz	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_bedpe/encode_e2g_predictions_adrenal_gland_ENCSR856QJX_thresholded_predictions.bedpe.gz	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_predictions/encode_e2g_predictions_adrenal_gland_ENCSR856QJX_thresholded_predictions.tsv.gz	syn55181316	syn55181320	syn55181313	syn55181314
adrenal_gland_ENCSR866RCY	ENCFF939EXX	unfiltered alignments	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_bigInteract/encode_e2g_predictions_adrenal_gland_ENCSR866RCY_thresholded_predictions.bigInteract	/scratch/users/agschwin/encode_re2g/dhs_only/full_predictions/encode_e2g_predictions_adrenal_gland_ENCSR866RCY_full_predictions.tsv.gz	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_bedpe/encode_e2g_predictions_adrenal_gland_ENCSR866RCY_thresholded_predictions.bedpe.gz	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_predictions/encode_e2g_predictions_adrenal_gland_ENCSR866RCY_thresholded_predictions.tsv.gz	syn55181321	syn55181325	syn55181317	syn55181318
adrenal_gland_ENCSR962VJO	ENCFF058YJL	alignments	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_bigInteract/encode_e2g_predictions_adrenal_gland_ENCSR962VJO_thresholded_predictions.bigInteract	/scratch/users/agschwin/encode_re2g/dhs_only/full_predictions/encode_e2g_predictions_adrenal_gland_ENCSR962VJO_full_predictions.tsv.gz	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_bedpe/encode_e2g_predictions_adrenal_gland_ENCSR962VJO_thresholded_predictions.bedpe.gz	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_predictions/encode_e2g_predictions_adrenal_gland_ENCSR962VJO_thresholded_predictions.tsv.gz	syn55181326	syn55181330	syn55181322	syn55181324
thymus_ENCSR164PQJ	ENCFF619BOF	unfiltered alignments	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_bigInteract/encode_e2g_predictions_thymus_ENCSR164PQJ_thresholded_predictions.bigInteract	/scratch/users/agschwin/encode_re2g/dhs_only/full_predictions/encode_e2g_predictions_thymus_ENCSR164PQJ_full_predictions.tsv.gz	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_bedpe/encode_e2g_predictions_thymus_ENCSR164PQJ_thresholded_predictions.bedpe.gz	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_predictions/encode_e2g_predictions_thymus_ENCSR164PQJ_thresholded_predictions.tsv.gz	syn55181331	syn55181334	syn55181327	syn55181328
thymus_ENCSR342NCX	ENCFF237PIY	unfiltered alignments	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_bigInteract/encode_e2g_predictions_thymus_ENCSR342NCX_thresholded_predictions.bigInteract	/scratch/users/agschwin/encode_re2g/dhs_only/full_predictions/encode_e2g_predictions_thymus_ENCSR342NCX_full_predictions.tsv.gz	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_bedpe/encode_e2g_predictions_thymus_ENCSR342NCX_thresholded_predictions.bedpe.gz	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_predictions/encode_e2g_predictions_thymus_ENCSR342NCX_thresholded_predictions.tsv.gz	syn55181335	syn55181338	syn55181332	syn55181333
thymus_ENCSR541UPY	ENCFF997JMS	unfiltered alignments	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_bigInteract/encode_e2g_predictions_thymus_ENCSR541UPY_thresholded_predictions.bigInteract	/scratch/users/agschwin/encode_re2g/dhs_only/full_predictions/encode_e2g_predictions_thymus_ENCSR541UPY_full_predictions.tsv.gz	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_bedpe/encode_e2g_predictions_thymus_ENCSR541UPY_thresholded_predictions.bedpe.gz	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_predictions/encode_e2g_predictions_thymus_ENCSR541UPY_thresholded_predictions.tsv.gz	syn55181339	syn55181344	syn55181336	syn55181337
thymus_ENCSR544KDB	ENCFF706IXZ	unfiltered alignments	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_bigInteract/encode_e2g_predictions_thymus_ENCSR544KDB_thresholded_predictions.bigInteract	/scratch/users/agschwin/encode_re2g/dhs_only/full_predictions/encode_e2g_predictions_thymus_ENCSR544KDB_full_predictions.tsv.gz	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_bedpe/encode_e2g_predictions_thymus_ENCSR544KDB_thresholded_predictions.bedpe.gz	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_predictions/encode_e2g_predictions_thymus_ENCSR544KDB_thresholded_predictions.tsv.gz	syn55181345	syn55181348	syn55181341	syn55181342
thymus_ENCSR682PKY	ENCFF236OOL	unfiltered alignments	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_bigInteract/encode_e2g_predictions_thymus_ENCSR682PKY_thresholded_predictions.bigInteract	/scratch/users/agschwin/encode_re2g/dhs_only/full_predictions/encode_e2g_predictions_thymus_ENCSR682PKY_full_predictions.tsv.gz	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_bedpe/encode_e2g_predictions_thymus_ENCSR682PKY_thresholded_predictions.bedpe.gz	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_predictions/encode_e2g_predictions_thymus_ENCSR682PKY_thresholded_predictions.tsv.gz	syn55181350	syn55181353	syn55181346	syn55181347
thymus_ENCSR777USE	ENCFF865ZQX	unfiltered alignments	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_bigInteract/encode_e2g_predictions_thymus_ENCSR777USE_thresholded_predictions.bigInteract	/scratch/users/agschwin/encode_re2g/dhs_only/full_predictions/encode_e2g_predictions_thymus_ENCSR777USE_full_predictions.tsv.gz	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_bedpe/encode_e2g_predictions_thymus_ENCSR777USE_thresholded_predictions.bedpe.gz	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_predictions/encode_e2g_predictions_thymus_ENCSR777USE_thresholded_predictions.tsv.gz	syn55181354	syn55181357	syn55181351	syn55181352
thymus_ENCSR838IPF	ENCFF931TGW	unfiltered alignments	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_bigInteract/encode_e2g_predictions_thymus_ENCSR838IPF_thresholded_predictions.bigInteract	/scratch/users/agschwin/encode_re2g/dhs_only/full_predictions/encode_e2g_predictions_thymus_ENCSR838IPF_full_predictions.tsv.gz	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_bedpe/encode_e2g_predictions_thymus_ENCSR838IPF_thresholded_predictions.bedpe.gz	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_predictions/encode_e2g_predictions_thymus_ENCSR838IPF_thresholded_predictions.tsv.gz	syn55181358	syn55181362	syn55181355	syn55181356
thymus_ENCSR888UPQ	ENCFF725SKI	unfiltered alignments	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_bigInteract/encode_e2g_predictions_thymus_ENCSR888UPQ_thresholded_predictions.bigInteract	/scratch/users/agschwin/encode_re2g/dhs_only/full_predictions/encode_e2g_predictions_thymus_ENCSR888UPQ_full_predictions.tsv.gz	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_bedpe/encode_e2g_predictions_thymus_ENCSR888UPQ_thresholded_predictions.bedpe.gz	/scratch/users/agschwin/encode_re2g/dhs_only/thresholded_predictions/encode_e2g_predictions_thymus_ENCSR888UPQ_thresholded_predictions.tsv.gz	syn55181364	syn55181367	syn55181360	syn55181361
