Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	DNase Experiment accession	DNase Experiment date released	DNase Lab	DNase Donor(s)	DNase File accession	DNase Output type	DNase Run type	ENCODE-rE2G v1	thresholded_bedpe_SYNAPSE_ID	full_predictions_SYNAPSE_ID	thresholded_bigInteract_SYNAPSE_ID	thresholded_predictions_SYNAPSE_ID
UBERON:0008953	lower lobe of left lung	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR632ONQ	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO856ZOJ/	ENCFF816ANC	alignments	paired-ended	False	syn55182326	syn55182332	syn55182324	syn55182325
UBERON:0008953	lower lobe of left lung	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR757NJT	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO520EJG/	ENCFF483RKV	alignments	paired-ended	True	syn55182333	syn55182337	syn55182328	syn55182331
UBERON:0008971	left colon	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR279SXQ	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO411EVD/	ENCFF966UTQ	alignments	paired-ended	False	syn55182336	syn55182342	syn55182334	syn55182335
UBERON:0008971	left colon	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR867XFA	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO856ZOJ/	ENCFF794DGN	alignments	paired-ended	True	syn55182341	syn55182346	syn55182338	syn55182339
UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR001QTZ	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO634UMA/	ENCFF884NRT	alignments	paired-ended	False	syn55182345	syn55182351	syn55182343	syn55182344
UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR006MAW	2021-01-12	John Stamatoyannopoulos, UW	/human-donors/ENCDO736YJH/	ENCFF116NUQ	alignments	paired-ended	False	syn55182352	syn55182355	syn55182347	syn55182349
UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR014GTH	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO097MEH/	ENCFF535RWT	alignments	paired-ended	False	syn55182356	syn55182361	syn55182353	syn55182354
UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR022UVL	2021-01-12	John Stamatoyannopoulos, UW	/human-donors/ENCDO471EKG/	ENCFF143UWH	alignments	paired-ended	False	syn55182360	syn55182364	syn55182357	syn55182358
UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR059NIN	2021-01-12	John Stamatoyannopoulos, UW	/human-donors/ENCDO877NVF/	ENCFF397NNU	alignments	paired-ended	False	syn55182366	syn55182370	syn55182362	syn55182363
UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR060MJY	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO660TGP/	ENCFF978AHA	alignments	paired-ended	False	syn55182371	syn55182374	syn55182367	syn55182368
UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR124IMM	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO201EUI/	ENCFF063HKZ	alignments	paired-ended	False	syn55182375	syn55182380	syn55182372	syn55182373
UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR173YSO	2021-01-12	John Stamatoyannopoulos, UW	/human-donors/ENCDO609ZOG/	ENCFF505OFL	alignments	paired-ended	False	syn55182379	syn55182383	syn55182376	syn55182377
UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR209ECO	2021-01-12	John Stamatoyannopoulos, UW	/human-donors/ENCDO218FFZ/	ENCFF189NCP	alignments	paired-ended	False	syn55182384	syn55182388	syn55182381	syn55182382
UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR210ESN	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO907CMO/	ENCFF292PMY	alignments	paired-ended	False	syn55182389	syn55182392	syn55182385	syn55182386
UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR215DXT	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO359XWR/	ENCFF291ZCY	alignments	paired-ended	False	syn55182394	syn55182398	syn55182390	syn55182391
UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR221ROM	2021-01-12	John Stamatoyannopoulos, UW	/human-donors/ENCDO101GPB/	ENCFF639BBF	alignments	paired-ended	False	syn55182399	syn55182403	syn55182395	syn55182396
UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR306LNA	2021-08-31	John Stamatoyannopoulos, UW	/human-donors/ENCDO059BOC/	ENCFF147OGX	alignments	paired-ended	False	syn55182402	syn55182407	syn55182400	syn55182401
UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR329FAP	2021-01-12	John Stamatoyannopoulos, UW	/human-donors/ENCDO853VGZ/	ENCFF617VLY	alignments	paired-ended	False	syn55182408	syn55182412	syn55182404	syn55182405
UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR329FHR	2021-01-12	John Stamatoyannopoulos, UW	/human-donors/ENCDO448YMQ/	ENCFF508VVI	alignments	paired-ended	False	syn55182413	syn55182417	syn55182409	syn55182411
UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR340XQX	2021-01-12	John Stamatoyannopoulos, UW	/human-donors/ENCDO865EMM/	ENCFF669HSH	alignments	paired-ended	False	syn55182418	syn55182421	syn55182414	syn55182415
UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR351FWN	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO669IVL/	ENCFF206ZKI	alignments	paired-ended	False	syn55182422	syn55182428	syn55182419	syn55182420
UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR386XPD	2021-06-30	John Stamatoyannopoulos, UW	/human-donors/ENCDO377QXX/	ENCFF266UVR	alignments	paired-ended	False	syn55182427	syn55182433	syn55182423	syn55182424
UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR401UZL	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO623FPG/	ENCFF301WKE	alignments	paired-ended	False	syn55182431	syn55182436	syn55182429	syn55182430
UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR419KXU	2021-01-12	John Stamatoyannopoulos, UW	/human-donors/ENCDO847KYQ/	ENCFF418AJG	alignments	paired-ended	False	syn55182437	syn55182441	syn55182432	syn55182434
UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR426KLJ	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO940VNT/	ENCFF375NXF	alignments	paired-ended	False	syn55182440	syn55182446	syn55182438	syn55182439
UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR428ZCP	2021-01-12	John Stamatoyannopoulos, UW	/human-donors/ENCDO754RFQ/	ENCFF446JDN	alignments	paired-ended	False	syn55182445	syn55182450	syn55182442	syn55182443
UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR490UQP	2021-01-11	John Stamatoyannopoulos, UW	/human-donors/ENCDO423GGP/	ENCFF465WGX	alignments	paired-ended	False	syn55182449	syn55182455	syn55182447	syn55182448
UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR498RLX	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO153NUY/	ENCFF246QEH	alignments	paired-ended	False	syn55182454	syn55182460	syn55182451	syn55182452
UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR518WRP	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO236YSH/	ENCFF175CMR	alignments	paired-ended	False	syn55182459	syn55182463	syn55182456	syn55182457
UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR532DBH	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO845GYA/	ENCFF892OLB	alignments	paired-ended	False	syn55182465	syn55182468	syn55182461	syn55182462
UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR570BWW	2021-01-11	John Stamatoyannopoulos, UW	/human-donors/ENCDO830KFO/	ENCFF647TPO	alignments	paired-ended	False	syn55182469	syn55182474	syn55182466	syn55182467
UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR571CJM	2021-01-12	John Stamatoyannopoulos, UW	/human-donors/ENCDO640RUC/	ENCFF902LXF	alignments	paired-ended	False	syn55182473	syn55182477	syn55182470	syn55182471
UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR606QDB	2021-01-12	John Stamatoyannopoulos, UW	/human-donors/ENCDO407UTA/	ENCFF727AGR	alignments	paired-ended	False	syn55182478	syn55182482	syn55182475	syn55182476
UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR617SVO	2021-01-12	John Stamatoyannopoulos, UW	/human-donors/ENCDO915WZE/	ENCFF066YOO	alignments	paired-ended	False	syn55182483	syn55182487	syn55182479	syn55182480
UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR645HET	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO203ASI/	ENCFF163PSF	alignments	paired-ended	False	syn55182486	syn55182492	syn55182484	syn55182485
UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR661AMM	2021-01-11	John Stamatoyannopoulos, UW	/human-donors/ENCDO448ZXP/	ENCFF195KCN	alignments	paired-ended	False	syn55182493	syn55182496	syn55182488	syn55182489
UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR670BGI	2021-01-12	John Stamatoyannopoulos, UW	/human-donors/ENCDO006DAA/	ENCFF329ESC	alignments	paired-ended	False	syn55182497	syn55182502	syn55182494	syn55182495
UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR686LOE	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO707TUE/	ENCFF344RYW	alignments	paired-ended	False	syn55182501	syn55182505	syn55182498	syn55182499
UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR720FVJ	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO672KST/	ENCFF340VDR	alignments	paired-ended	False	syn55182506	syn55182511	syn55182503	syn55182504
UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR749WVO	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO697SWU/	ENCFF852OWB	alignments	paired-ended	False	syn55182512	syn55182515	syn55182508	syn55182509
UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR751VMX	2021-01-11	John Stamatoyannopoulos, UW	/human-donors/ENCDO739EFE/	ENCFF211LAD	alignments	paired-ended	False	syn55182516	syn55182521	syn55182513	syn55182514
UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR763XBU	2021-01-12	John Stamatoyannopoulos, UW	/human-donors/ENCDO070VNS/	ENCFF277BCT	alignments	paired-ended	False	syn55182520	syn55182525	syn55182517	syn55182518
UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR785MXI	2021-01-12	John Stamatoyannopoulos, UW	/human-donors/ENCDO151OJB/	ENCFF865REX	alignments	paired-ended	False	syn55182524	syn55182530	syn55182522	syn55182523
UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR796YOJ	2021-01-12	John Stamatoyannopoulos, UW	/human-donors/ENCDO637GUS/	ENCFF958AIS	alignments	paired-ended	False	syn55182531	syn55182535	syn55182526	syn55182528
UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR800KVI	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO461DJY/	ENCFF306XXE	alignments	paired-ended	False	syn55182534	syn55182540	syn55182532	syn55182533
UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR800MBE	2021-01-12	John Stamatoyannopoulos, UW	/human-donors/ENCDO290OPS/	ENCFF990EJE	alignments	paired-ended	False	syn55182539	syn55182544	syn55182536	syn55182537
UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR805RJA	2021-08-31	John Stamatoyannopoulos, UW	/human-donors/ENCDO258GJF/	ENCFF120BYB	alignments	paired-ended	False	syn55182543	syn55182548	syn55182541	syn55182542
UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR811OUF	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO666UNK/	ENCFF507QWT	alignments	paired-ended	False	syn55182550	syn55182553	syn55182545	syn55182546
UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR819GAF	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO033BMB/	ENCFF879QFZ	alignments	paired-ended	False	syn55182554	syn55182558	syn55182551	syn55182552
UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR832XVZ	2021-01-12	John Stamatoyannopoulos, UW	/human-donors/ENCDO997SGX/	ENCFF608CVY	alignments	paired-ended	False	syn55182559	syn55182562	syn55182555	syn55182557
UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR839RAJ	2021-01-12	John Stamatoyannopoulos, UW	/human-donors/ENCDO080EZF/	ENCFF615RWO	alignments	paired-ended	False	syn55182563	syn55182569	syn55182560	syn55182561
UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR849WGE	2021-01-12	John Stamatoyannopoulos, UW	/human-donors/ENCDO999WDR/	ENCFF525DQO	alignments	paired-ended	False	syn55182568	syn55182572	syn55182564	syn55182566
UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR865CYW	2021-06-30	John Stamatoyannopoulos, UW	/human-donors/ENCDO081AHA/	ENCFF096RBN	alignments	paired-ended	False	syn55182573	syn55182577	syn55182570	syn55182571
UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR879XUH	2021-01-12	John Stamatoyannopoulos, UW	/human-donors/ENCDO250PFZ/	ENCFF502IOV	alignments	paired-ended	False	syn55182578	syn55182581	syn55182574	syn55182576
UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR880CUB	2021-01-12	John Stamatoyannopoulos, UW	/human-donors/ENCDO592ZWW/	ENCFF966VCS	alignments	paired-ended	False	syn55182582	syn55182588	syn55182579	syn55182580
UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR904LMG	2021-01-12	John Stamatoyannopoulos, UW	/human-donors/ENCDO776JEI/	ENCFF855CLY	alignments	paired-ended	False	syn55182586	syn55182591	syn55182583	syn55182585
UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR921PPJ	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO832DBZ/	ENCFF054OWB	alignments	paired-ended	False	syn55182592	syn55182596	syn55182589	syn55182590
UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR928PKL	2021-01-12	John Stamatoyannopoulos, UW	/human-donors/ENCDO077CCP/	ENCFF479FLN	alignments	paired-ended	False	syn55182597	syn55182600	syn55182593	syn55182594
UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR982XOK	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO570AKP/	ENCFF158LPS	alignments	paired-ended	False	syn55182601	syn55182606	syn55182598	syn55182599
UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR995YPS	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO354SJE/	ENCFF984QXK	alignments	paired-ended	False	syn55182607	syn55182610	syn55182602	syn55182604
UBERON:0010414	omental fat pad	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR154OUQ	2017-10-23	John Stamatoyannopoulos, UW	/human-donors/ENCDO793LXB/	ENCFF550NDG	alignments	paired-ended	False	syn55182611	syn55182615	syn55182608	syn55182609
UBERON:0010414	omental fat pad	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR693UHT	2019-11-08	John Stamatoyannopoulos, UW	/human-donors/ENCDO271OUW/	ENCFF225NCO	alignments	paired-ended	True	syn55182616	syn55182619	syn55182612	syn55182613
UBERON:0010754	germinal center	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR000EIZ	2012-08-28	Gregory Crawford, Duke	/human-donors/ENCDO187AAA/	ENCFF312VPD	unfiltered alignments	single-ended	True	syn55182620	syn55182625	syn55182617	syn55182618
UBERON:0011907	gastrocnemius medialis	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR171ADO	2018-02-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO845WKR/	ENCFF513STI	alignments	paired-ended	False	syn55182626	syn55182629	syn55182621	syn55182623
UBERON:0011907	gastrocnemius medialis	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR171ETY	2016-05-09	John Stamatoyannopoulos, UW	/human-donors/ENCDO451RUA/	ENCFF109XKX	alignments	paired-ended	False	syn55182630	syn55182634	syn55182627	syn55182628
UBERON:0011907	gastrocnemius medialis	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR520BAD	2019-11-08	John Stamatoyannopoulos, UW	/human-donors/ENCDO451RUA/	ENCFF490UZS	alignments	paired-ended	False	syn55182635	syn55182638	syn55182631	syn55182633
UBERON:0011907	gastrocnemius medialis	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR686WJL	2019-11-08	John Stamatoyannopoulos, UW	/human-donors/ENCDO793LXB/	ENCFF150XTJ	alignments	paired-ended	False	syn55182639	syn55182645	syn55182636	syn55182637
UBERON:0011907	gastrocnemius medialis	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR791BHE	2019-11-08	John Stamatoyannopoulos, UW	/human-donors/ENCDO845WKR/	ENCFF461BEX	alignments	paired-ended	False	syn55182644	syn55182648	syn55182640	syn55182643
UBERON:0011907	gastrocnemius medialis	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR856XLJ	2019-11-08	John Stamatoyannopoulos, UW	/human-donors/ENCDO271OUW/	ENCFF891KGR	alignments	paired-ended	True	syn55182649	syn55182653	syn55182646	syn55182647
UBERON:0012314	embryonic facial prominence	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR435NHO	2016-05-09	John Stamatoyannopoulos, UW	/human-donors/ENCDO234CBV/, /human-donors/ENCDO870GPO/	ENCFF250BQL, ENCFF798URD	alignments, alignments	paired-ended, paired-ended	True	syn55182654	syn55182657	syn55182651	syn55182652
UBERON:0015143	mesenteric fat pad	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR197BFD	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO856ZOJ/	ENCFF446CLG	alignments	paired-ended	True	syn55182658	syn55182664	syn55182655	syn55182656
UBERON:0018115	left renal pelvis	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR016THC	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO378UAU/	ENCFF803HRW	unfiltered alignments	single-ended	False	syn55182663	syn55182667	syn55182661	syn55182662
UBERON:0018115	left renal pelvis	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR258IBL	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO513BVP/	ENCFF073KIB	unfiltered alignments	single-ended	False	syn55182668	syn55182672	syn55182665	syn55182666
UBERON:0018115	left renal pelvis	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR318JAA	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO171HMD/	ENCFF168SEB	unfiltered alignments	single-ended	False	syn55182673	syn55182676	syn55182669	syn55182671
UBERON:0018115	left renal pelvis	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR320SVK	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO327QNA/	ENCFF743IBP	unfiltered alignments	single-ended	True	syn55182677	syn55182682	syn55182674	syn55182675
UBERON:0018116	right renal pelvis	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR540PVZ	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO327QNA/	ENCFF602RBS	unfiltered alignments	single-ended	False	syn55182683	syn55182686	syn55182679	syn55182681
UBERON:0018116	right renal pelvis	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR752NTF	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO378UAU/	ENCFF611NTP	unfiltered alignments	single-ended	False	syn55182687	syn55182691	syn55182684	syn55182685
UBERON:0018116	right renal pelvis	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR761ZFA	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO171HMD/	ENCFF450HSX	unfiltered alignments	single-ended	False	syn55182692	syn55182696	syn55182688	syn55182690
UBERON:0018116	right renal pelvis	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR986HEN	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO513BVP/	ENCFF341WBU	unfiltered alignments	single-ended	True	syn55182697	syn55182701	syn55182693	syn55182694
UBERON:0018117	left renal cortex interstitium	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR039ZVQ	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO327QNA/	ENCFF387HHO	unfiltered alignments	single-ended	False	syn55182702	syn55182706	syn55182699	syn55182700
UBERON:0018117	left renal cortex interstitium	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR092WMD	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO378UAU/	ENCFF559KDW	unfiltered alignments	single-ended	False	syn55182705	syn55182710	syn55182703	syn55182704
UBERON:0018117	left renal cortex interstitium	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR588JXI	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO171HMD/	ENCFF560NXV	unfiltered alignments	single-ended	False	syn55182711	syn55182715	syn55182708	syn55182709
UBERON:0018117	left renal cortex interstitium	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR928SYE	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO513BVP/	ENCFF034LXG	unfiltered alignments	single-ended	True	syn55182716	syn55182720	syn55182713	syn55182714
UBERON:0018118	right renal cortex interstitium	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR014VAC	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO378UAU/	ENCFF613UDL	unfiltered alignments	single-ended	True	syn55182721	syn55182724	syn55182717	syn55182719
UBERON:0018118	right renal cortex interstitium	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR268QCH	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO513BVP/	ENCFF365PIK	unfiltered alignments	single-ended	False	syn55182725	syn55182730	syn55182722	syn55182723
UBERON:0018118	right renal cortex interstitium	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR887BNC	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO327QNA/	ENCFF576OOA	unfiltered alignments	single-ended	False	syn55182731	syn55182734	syn55182727	syn55182728
